track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
08YvUaUsZktAG6zEMDwUqO,0.263,0.918,0.681,0.0,1,0.0615,-4.705,1,0.201,139.057,0.706
6SNGzhVrisdq63Ndz58ovT,0.437,0.906,0.677,0.0272,1,0.652,-5.558,1,0.215,93.016,0.869
4BvuZVf9KyBN3QiPfeI9hw,0.0186,0.45,0.983,0.0,5,0.265,-2.246,1,0.282,179.041,0.314
1Dr5JexwA15wmKe7Y7maA9,0.0664,0.743,0.685,6.75e-05,4,0.0884,-6.863,1,0.0975,109.988,0.443
03LlYPDjtLO3rBd1WaJ9aD,0.0461,0.453,0.941,0.0,8,0.0961,-3.393,0,0.329,173.699,0.677
1lbNgoJ5iMrMluCyhI4OQP,0.163,0.891,0.749,1.96e-06,11,0.0922,-3.087,1,0.112,140.039,0.584
4zhdSsssstuVDXyGDb3pYi,0.113,0.865,0.726,0.0,9,0.309,-4.135,1,0.18,135.023,0.229
33aOU2vrvSpWvVTnuX8Ecj,0.329,0.629,0.731,0.0,11,0.113,-5.924,1,0.0292,97.957,0.759
582gpRUX6LEVXbuCdgIDaq,0.0335,0.341,0.909,0.142,7,0.212,-5.776,1,0.101,153.888,0.325
7mykoq6R3BArsSpNDjFQTm,0.00237,0.49,0.738,4.58e-06,3,0.0851,-7.399,0,0.0367,124.966,0.126
63FSxvYjpbbhNvYK83aCBD,0.000673,0.376,0.734,0.00189,5,0.103,-6.104,0,0.0313,156.194,0.353
5Cmf3LmbLd9g79rS55X7qK,0.000532,0.364,0.79,0.0022,6,0.134,-6.252,0,0.0424,159.94,0.455
4iG2gAwKXsOcijVaVXzRPW,8.74e-05,0.438,0.94,0.0777,2,0.3,-3.249,1,0.0452,100.99,0.421
2FwDApgXk91kXvqy2oB7dz,0.446,0.703,0.578,0.0024,1,0.102,-9.103,1,0.0728,105.204,0.67
7gHs73wELdeycvS48JfIos,0.0291,0.589,0.651,3.2e-06,6,0.111,-5.097,1,0.0306,90.011,0.166
0R0zZnqPg7yOWb4PRmW8nC,0.0578,0.744,0.865,0.0,11,0.283,-4.661,0,0.35,162.065,0.591
0iaIAI68m3KiSqXdWdf7Ah,0.0619,0.613,0.763,1e-06,7,0.0929,-6.815,1,0.329,92.009,0.724
2hnMS47jN0etwvFPzYk11f,0.0268,0.682,0.765,3.42e-05,1,0.188,-5.021,0,0.0395,90.807,0.567
0EWlF8mbOqr2hCK6EnDW9y,0.0307,0.645,0.595,0.0,8,0.0603,-7.699,1,0.446,89.093,0.715
3BzlZAqfnZDjv1F5CLlpHx,0.117,0.723,0.545,0.0,8,0.116,-6.874,0,0.0528,109.893,0.288
4O7oKy8YADaBrbehcPl0kE,0.0026,0.549,0.913,0.0,8,0.26,-3.49,0,0.146,154.957,0.669
4AtZRwSR8BOTTQg5ihSggt,0.0307,0.417,0.58,1.45e-06,9,0.179,-4.574,1,0.207,68.58,0.139
1zJBs1tPQAc0IJ5aSHVnjX,0.00655,0.55,0.984,0.0,11,0.326,-5.742,0,0.0386,142.05,0.933
1PL4eTnRS9bdjDtPJrmj3Y,0.0218,0.518,0.871,0.0,8,0.364,-9.109,1,0.362,91.653,0.847
6cft8Dv0XXzwYrX0PXlUQ1,0.155,0.6,0.72,0.0,11,0.464,-5.57,0,0.101,89.796,0.745
0bSHwuTOZVJUXWT03H9oD2,0.000226,0.366,0.471,0.868,8,0.0673,-6.369,1,0.0363,140.142,0.037
04KHyqdGs5sVEWX6UnukF2,0.833,0.606,0.253,0.0311,1,0.112,-11.461,1,0.0292,116.2,0.192
2igwFfvr1OAGX9SKDCPBwO,0.0295,0.491,0.956,0.0,11,0.46,-1.538,1,0.392,173.585,0.811
4bJX21zvsGJELwVNf902qk,0.0947,0.645,0.571,3.32e-06,5,0.185,-9.021,0,0.2,95.223,0.184
64DnGyz71FXuhIm5fAcXBh,0.00873,0.496,0.873,0.0,6,0.151,-3.928,0,0.302,170.63,0.299
0rHK0SoVPC8bIzdeTsKPDm,0.00435,0.465,0.672,0.00022,4,0.103,-7.994,0,0.318,148.674,0.071
5XhsQnSiO6JPuiG4RPTugh,0.0173,0.653,0.685,0.0,2,0.0551,-5.49,1,0.243,159.978,0.381
6L3i4jdNnk0a9kMT3qIqTG,0.27,0.625,0.535,0.0,8,0.163,-6.789,0,0.317,83.292,0.483
0mwlZQjUxspUTpAzLwexw7,0.0532,0.636,0.574,0.0,10,0.123,-10.915,0,0.195,156.08,0.488
0xaQ86cGRgcF8wwP1SkXsb,0.0581,0.502,0.681,0.0,2,0.312,-4.705,1,0.323,85.282,0.651
1JvQhXD5FxkK2GjHCyFmZa,0.0533,0.782,0.847,0.0,11,0.409,-3.792,0,0.309,142.161,0.742
3fZd2UtWZMntClCSnJ7PDY,0.156,0.802,0.749,0.0,2,0.204,-4.296,1,0.304,88.916,0.7
45mVT3DCE7AATXgESSdfee,0.0625,0.665,0.786,0.0,6,0.715,-5.34,0,0.0526,118.641,0.456
1rQEgtQNsj63xIUzEmKbML,0.0243,0.786,0.692,0.156,0,0.0829,-4.34,0,0.0369,137.008,0.293
4gVsKMMK0f8dweHL7Vm9HC,0.826,0.306,0.252,0.0361,10,0.113,-11.333,0,0.0321,70.264,0.22
2x2IOYqWknW8JWr32cg6JX,0.0132,0.468,0.905,0.0,2,0.0416,-4.727,1,0.345,88.575,0.513
6KYOlIwDHbrbeBbJEtQ0Fj,0.062,0.517,0.842,0.0575,1,0.158,-6.905,1,0.348,169.745,0.643
7GzeP9yVzP83FZSRmJJxL8,0.14,0.811,0.604,2.88e-06,1,0.136,-8.674,1,0.403,121.541,0.579
0WaaPFt4Qy8sVfxKz43bCD,0.000318,0.537,0.864,0.123,4,0.108,-5.049,1,0.0369,153.035,0.727
30hui0n0IE1y699MAEPNGp,0.0155,0.586,0.557,8.69e-06,1,0.357,-6.896,1,0.294,119.907,0.225
4czcw3NVLY0of5hTD7OufN,0.348,0.733,0.361,0.000285,1,0.0942,-11.129,1,0.135,94.902,0.0361
35rSpXB5bk9ega9jsjcRts,0.218,0.773,0.664,0.000117,0,0.105,-5.603,1,0.211,140.161,0.472
0d28khcov6AiegSCpG5TuT,0.00836,0.818,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,0.772
4TlN2LSHn3DzauUe77l0ib,0.469,0.463,0.561,0.0,10,0.157,-6.943,1,0.235,85.148,0.35
2pFC6DEdMhxQWUTptwVyS4,0.234,0.489,0.62,2.57e-05,7,0.312,-10.52,1,0.272,70.463,0.308
6RtPijgfPKROxEzTHNRiDp,0.0422,0.773,0.758,0.0,1,0.305,-4.993,1,0.0381,144.033,0.925
22VdIZQfgXJea34mQxlt81,0.113,0.705,0.769,0.0,9,0.105,-5.526,0,0.0425,107.949,0.583
1LM6EReMkAxuDXDF26ekl2,0.00324,0.662,0.928,0.0,2,0.17,-4.688,1,0.377,90.509,0.775
1d7q712nXjG98HiwHk7HFS,0.0814,0.699,0.759,0.0,1,0.312,-5.302,1,0.311,83.092,0.404
0pn8eHCvZsBAF9Y9wfv4rt,0.294,0.714,0.967,0.0,11,0.744,-4.757,0,0.442,148.527,0.7
3G6aAx6mbI8QXVHtICvWSg,0.036,0.619,0.645,0.0,9,0.224,-7.499,0,0.308,81.213,0.196
1Vn4C8zBO7b2pZPQ8L0oZO,0.392,0.822,0.804,6.91e-05,7,0.176,-7.273,1,0.389,91.064,0.651
3qpbRVi19oJw1jMRSaNFPN,0.859,0.575,0.551,0.00103,2,0.105,-11.386,0,0.21,139.617,0.775
6OakIaj4T039vJ8V2AJiWa,0.645,0.482,0.512,7.59e-05,1,0.105,-9.41,0,0.157,89.284,0.584
4iZxeyibg6w4EFCOoAQ6Eh,0.000728,0.556,0.763,6.79e-06,6,0.071,-3.952,0,0.0413,138.984,0.814
61NPlF1onwQD1Py5Huhvet,0.829,0.48,0.62,0.0,0,0.202,-5.124,1,0.325,70.395,0.87
2TWEKZOpQAs1iXEmbrYw9S,0.0755,0.727,0.85,0.0,1,0.378,-2.818,1,0.307,93.077,0.804
57hCSu4zMTdnSum7NBL1Ye,0.0168,0.434,0.695,0.0,10,0.834,-7.464,0,0.485,167.309,0.16
17AS0y6FnHdYImAPUydAJg,0.0411,0.699,0.543,1.26e-06,0,0.178,-8.879,1,0.138,130.064,0.14
4o6lx73KC3AmKI73fDV6ZU,0.234,0.384,0.98,0.000567,7,0.33,-1.087,1,0.229,200.158,0.446
61SAxoI40pRp2KLWxbMS1G,0.168,0.547,0.765,0.0,1,0.33,-8.241,1,0.315,83.258,0.537
5XeFesFbtLpXzIVDNQP22n,0.136,0.464,0.417,0.022,0,0.0974,-9.345,0,0.0256,67.528,0.479
1Smx3TnDkQQFAbtGroIZsW,0.202,0.432,0.62,5.12e-05,7,0.173,-7.392,1,0.0486,139.936,0.255
5ruzrDWcT0vuJIOMW7gMnW,0.0113,0.593,0.749,0.106,5,0.314,-5.67,1,0.0475,164.959,0.649
1C7KSXR2GVxknex6I4ANco,0.000803,0.68,0.712,0.000612,10,0.237,-7.184,1,0.0453,100.009,0.0379
1zi7xx7UVEFkmKfv06H8x0,0.00776,0.792,0.625,0.0018,1,0.329,-5.609,1,0.0536,103.967,0.37
5TRPicyLGbAF2LGBFbHGvO,0.0381,0.639,0.628,0.0,6,0.386,-7.578,0,0.0398,90.482,0.43
0w8ECuZLCUP3a9O9LpYUbo,0.142,0.505,0.98,0.00346,11,0.17,-4.011,1,0.0551,158.01,0.748
1AqemxWsT0iGg5Lvkm16Bt,0.443,0.798,0.412,7.43e-05,2,0.219,-9.305,1,0.36,135.959,0.304
6ImrWnhjEOw5re3cGLMIHJ,0.325,0.433,0.85,0.0,10,0.356,-5.79,0,0.416,159.956,0.58
60Mq4EumvcSXznNugo9Op3,0.584,0.726,0.824,1.14e-06,7,0.113,-5.011,0,0.345,130.118,0.382
31G9RaSaDOI2NWcpnIp734,0.228,0.697,0.849,4.52e-05,10,0.493,-4.953,0,0.248,81.956,0.734
1eLU27PPFxBhbp1CBjPh9J,0.351,0.489,0.878,0.0,2,0.698,-3.36,1,0.368,81.497,0.775
57pOLYHz6mt5aMkOXa2Gis,0.288,0.49,0.921,0.0,6,0.482,-3.373,1,0.437,150.514,0.497
6SB1EunPJuGv2O8mB6qHmx,0.944,0.513,0.338,0.84,0,0.0742,-14.528,1,0.0327,80.041,0.215
4X5QZG7qtPzkVJJB73PzGe,0.995,0.565,0.0972,0.771,3,0.102,-20.788,1,0.0351,157.439,0.172
44b6r3r6EJ3k0icWrEdqNO,0.131,0.32,0.817,0.883,1,0.108,-5.338,1,0.0454,130.221,0.172
7yNf9YjeO5JXUE3JEBgnYc,0.114,0.762,0.604,0.0,7,0.0271,-5.296,0,0.11,168.007,0.847
0zkE78jc1kjLXrTYd9ZxpO,0.0234,0.781,0.898,2.79e-05,11,0.503,-1.157,0,0.274,88.152,0.838
7CwO2esrH095tjxmJVMY2E,0.638,0.725,0.574,0.0,1,0.112,-7.945,1,0.152,136.003,0.419
1AGPmw3QJBNfOK6XioDhZp,0.0662,0.571,0.556,0.000149,1,0.137,-5.857,1,0.223,155.465,0.0762
6WouUO5WEg0ncfGn6dkB4I,0.0253,0.466,0.741,0.0,0,0.298,-5.65,1,0.237,83.192,0.369
7iN1s7xHE4ifF5povM6A48,0.631,0.443,0.403,0.0,0,0.111,-8.339,1,0.0322,143.462,0.41
5oeKoJMi9g6GXEbtz1ta0f,0.000361,0.705,0.747,0.0,1,0.311,-4.542,1,0.0483,129.972,0.29
3ZaEs1O8BG581qYPHpQ8d6,0.0831,0.47,0.652,4.08e-05,2,0.175,-9.629,1,0.0561,141.981,0.104
65ENznU4hwrR04whyJboxr,0.241,0.803,0.66,0.0,1,0.384,-3.257,1,0.276,104.955,0.736
6xr3MVHxQaOtBybv0uD8ir,0.0125,0.504,0.667,0.227,6,0.61,-4.076,1,0.0269,125.957,0.182
5ZfOg71oANMaKmswvSEF2r,0.0358,0.627,0.591,0.0,2,0.0933,-7.716,1,0.34,170.235,0.483
3kUHIvjJ8p9UzeaeeqHkfg,0.0667,0.577,0.786,0.0,7,0.592,-5.75,1,0.254,79.753,0.225
0vE1WglBbhmd5wDO49lcih,0.0631,0.497,0.771,3.91e-06,7,0.296,-3.338,1,0.046,87.545,0.551
4WGk4UwyQD0mxTN6gEL4wl,0.00185,0.464,0.829,0.0187,1,0.126,-5.875,1,0.138,90.641,0.142
3sJLoIc9y1b4gKAP8ZNsR9,0.0712,0.767,0.74,0.0,10,0.0687,-5.415,0,0.248,93.111,0.562
1nhNz1tWU8p5WvFAAgFW2h,0.181,0.738,0.708,0.0,9,0.139,-6.231,1,0.411,91.981,0.103
4DvoYgOZXnqmKuc2GzzFHz,0.278,0.465,0.61,0.0,7,0.448,-6.901,1,0.0603,121.998,0.201
5pjf75G1zn9EEFa8iaCV5h,0.0245,0.727,0.73,0.0,8,0.0914,-4.969,1,0.276,87.962,0.573
5Th1SPySWgYlkXXC6wLMwL,0.019,0.861,0.511,3.47e-06,1,0.101,-6.165,1,0.108,139.997,0.308
76uwSqRmmSfRZVocIceH1b,0.099,0.822,0.601,0.0486,10,0.106,-6.268,0,0.188,93.975,0.552
5OUtx1HW0cLbt1bCuSHlw8,0.0557,0.83,0.56,0.000924,4,0.208,-7.663,0,0.101,164.989,0.505
5waTXjl4V7YBw1Bo4CsjlM,0.00982,0.525,0.565,0.0,1,0.121,-6.073,1,0.128,147.04,0.185
05gychGDaYtqT3sWQhZydb,0.188,0.776,0.653,2.84e-05,6,0.275,-4.799,0,0.0375,112.004,0.718
6mqBM2MtZhsMkVnT0JZLAM,0.156,0.422,0.571,0.661,5,0.222,-9.438,0,0.0427,88.025,0.366
0FLFE8mxBn1yWAX8s2L8ru,0.277,0.259,0.484,0.79,8,0.21,-10.866,1,0.0448,105.017,0.0944
5sj197xVLlMuwxgSCXYEkU,0.931,0.538,0.342,0.0815,8,0.0786,-12.716,1,0.099,162.538,0.862
1CdTax44yrr94P5rByPA9y,0.953,0.13,0.0778,0.954,9,0.106,-24.668,0,0.0503,94.215,0.0385
5Wdyg2LLFZPPlYUntexViV,0.958,0.543,0.226,0.656,6,0.118,-15.921,0,0.0339,110.005,0.2
6cx35fK3t2oWelqVkwyX8E,0.262,0.512,0.407,0.723,3,0.127,-13.218,1,0.0481,117.09,0.189
5YP6yKgGGsXKukqxXypVAf,0.01,0.728,0.628,6.53e-05,1,0.0735,-4.766,1,0.191,160.94,0.393
7qfoq1JFKBUEIvhqOHzuqX,0.211,0.77,0.482,0.0,6,0.223,-9.529,1,0.351,91.994,0.441
4B3qvzOMzLQXLeYgPsG3KA,0.752,0.582,0.428,0.0,2,0.102,-9.13,1,0.0516,99.608,0.255
7EsSVPxaYoAZjQwhspJBs2,0.777,0.353,0.326,0.0,2,0.0904,-9.687,1,0.0901,75.5,0.156
60pbRwtQ2b7RYGDnfUGqPP,0.162,0.543,0.749,0.0789,5,0.472,-8.893,1,0.0368,71.655,0.583
22ldfEMaIfzt5ETEivYjSq,0.236,0.495,0.573,9.64e-05,7,0.0827,-8.321,1,0.0335,123.238,0.133
0FZ4Dmg8jJJAPJnvBIzD9z,0.0521,0.861,0.603,0.0,8,0.0924,-5.788,0,0.176,98.043,0.504
3a8tAZFJxlmBwOtrf5L1oC,0.0249,0.868,0.623,0.0,2,0.125,-8.595,1,0.101,105.446,0.498
0oks4FnzhNp5QPTZtoet7c,0.0692,0.74,0.682,0.53,9,0.381,-10.42,0,0.0504,113.201,0.41
1KGi9sZVMeszgZOWivFpxs,0.0251,0.743,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,0.59
2ZVWg6VCq8FQdeD5yuWD9r,0.644,0.327,0.323,1.47e-06,10,0.131,-9.165,0,0.0721,198.755,0.105
7qGoMOzR9pJ1bPl4bFmTN7,0.0315,0.472,0.604,0.0292,8,0.101,-4.437,1,0.134,128.375,0.212
4TTV7EcfroSLWzXRY6gLv6,0.522,0.609,0.435,0.0,11,0.118,-7.861,0,0.285,131.995,0.552
6oF8ueLn5hIl4PRp17sxW6,0.819,0.499,0.2,0.0,2,0.115,-10.276,1,0.0355,137.367,0.185
7m9XR7FquXLP1FewdAcNS9,0.399,0.72,0.666,0.0,7,0.0844,-6.914,1,0.328,138.03,0.383
2sEq2rC3ynYsT49x7utWnd,0.907,0.598,0.221,4.19e-05,9,0.0723,-10.484,1,0.0303,106.771,0.274
3TfKt8mPpdXfQTMfRjHzyz,0.0859,0.607,0.658,0.0,11,0.489,-7.762,0,0.423,87.043,0.513
2TK2KSrzXD6W01qjXVjNGh,0.271,0.638,0.49,0.0,4,0.664,-9.382,0,0.426,173.552,0.511
6lsFGDo1IEEPFKh94c9kFe,0.388,0.82,0.451,0.0,9,0.563,-10.177,1,0.461,88.566,0.665
40LYL1Z6xgCn5cBybo5K0D,0.796,0.484,0.187,0.0,5,0.0785,-14.076,1,0.0423,129.753,0.227
4xzSmycmoheCQGJLvYtDFU,0.0899,0.857,0.583,0.0,1,0.204,-7.466,0,0.086,132.01,0.443
78TC2xIVRqJNzzBS6abuNP,0.0101,0.83,0.795,0.000146,9,0.136,-5.141,1,0.0775,144.945,0.45
1lYM9PgB0QOk3pDo8h0UiN,0.394,0.653,0.675,7.71e-06,6,0.228,-8.427,0,0.297,85.911,0.719
57ENogEkvFsU7Wmt3lvQMG,0.0949,0.79,0.625,0.0,11,0.19,-6.319,0,0.206,81.975,0.436
0Awr3NZMkRHQFabkMxW1VT,0.223,0.536,0.382,1.36e-06,1,0.154,-10.547,1,0.0878,130.703,0.331
050ECC7Yu78pTJP8PrMo8o,0.304,0.722,0.442,0.0,1,0.0813,-7.997,0,0.389,155.974,0.533
5FH7DTLl8WQNkZs00Cb3EM,0.0855,0.43,0.679,4.17e-05,9,0.114,-6.088,0,0.0943,190.066,0.45
7ghKr0pCYyPPyp7t1FH8k4,0.00654,0.543,0.674,9.4e-05,1,0.221,-7.038,0,0.083,102.891,0.129
23p1uP74XiVYCXjPP23Kz7,0.0958,0.462,0.933,0.0,2,0.268,-3.362,1,0.309,172.659,0.904
2Y1kGjAic94r4tEohhSDZ4,0.728,0.413,0.282,0.866,7,0.105,-17.318,1,0.0506,194.34,0.248
0ftAkkQNjX4dsQlJYIlhMm,0.167,0.69,0.895,0.705,1,0.0822,-8.377,1,0.182,119.906,0.0552
4kdfjhj9xNkYU0R8xlDy8k,0.217,0.568,0.535,0.0,4,0.114,-9.306,1,0.513,83.589,0.326
7EqpEBPOohgk7NnKvBGFWo,0.124,0.543,0.473,4.04e-06,6,0.0922,-9.638,1,0.157,86.534,0.519
6dr7ekfhlbquvsVY8D7gyk,0.272,0.646,0.439,0.0,7,0.0945,-10.837,1,0.818,160.387,0.528
0P09TBGSKiQwfUsEh1UafT,0.467,0.653,0.351,0.0,5,0.107,-12.776,1,0.648,116.6,0.307
0ZFQxmNIOj03o7OMaiPcVX,0.911,0.287,0.442,0.000444,11,0.349,-12.956,1,0.0422,116.009,0.164
